tconst	averageRating	numVotes
tt0014982	6.8	313
tt0014984	6.4	19
tt0014985	6.4	25
tt0014988	7.0	14
tt0014989	6.4	25
tt0014990	6.3	24
tt0014991	5.5	39
tt0014992	5.8	122
tt0014996	7.2	26
tt0014997	6.6	54
tt0014999	4.1	54
tt0015001	7.3	18
tt0015002	7.1	1683
tt0015004	7.7	33
tt0015005	6.6	18
tt0015013	6.5	16
tt0015014	7.2	1143
tt0015015	6.0	35
tt0015016	7.2	2667
tt0015018	6.8	437
tt0015022	5.5	730
tt0015030	5.7	42
tt0015036	6.5	198
tt0015037	2.5	21
tt0015038	6.6	52
tt0015039	6.9	1276
tt0015044	6.5	16
tt0015045	6.3	15
tt0015051	6.2	99
tt0015052	6.2	15
tt0015053	6.2	50
tt0015058	6.4	14
tt0015064	8.0	16012
tt0015068	6.3	75
tt0015071	7.0	87
tt0015074	7.0	23
tt0015076	6.8	206
tt0015087	5.0	13
tt0015091	7.2	51
tt0015092	7.1	11
tt0015094	5.4	16
tt0015096	6.4	139
tt0015101	6.0	10
tt0015103	5.3	34
tt0015104	6.2	60
tt0015105	7.4	12
tt0015116	6.7	1186
tt0015117	7.1	45
tt0015119	7.0	1595
tt0015125	5.6	14
tt0015131	5.1	15
tt0015133	5.9	61
tt0015134	1.8	27
tt0015136	7.1	2171
tt0015138	8.0	8
tt0015140	6.6	16
tt0015141	6.9	107
tt0015145	6.0	521
tt0015146	5.8	25
tt0015150	7.2	46
tt0015152	6.4	84
tt0015156	4.9	12
tt0015157	5.4	11
tt0015160	5.5	10
tt0015163	7.5	11696
tt0015164	5.7	87
tt0015167	6.4	1175
tt0015168	6.9	62
tt0015169	5.4	12
tt0015171	5.8	32
tt0015173	5.2	19
tt0015174	7.9	5330
tt0015175	8.1	6971
tt0015177	6.1	123
tt0015180	6.2	32
tt0015184	4.7	28
tt0015185	5.3	11
tt0015189	6.2	13
tt0015191	5.6	23
tt0015197	5.4	26
tt0015200	5.6	137
tt0015202	7.0	3690
tt0015206	5.5	19
tt0015209	6.7	21
tt0015211	5.6	17
tt0015213	6.6	218
tt0015214	7.1	2072
tt0015217	6.4	52
tt0015219	6.1	126
tt0015222	6.5	9
tt0015224	7.1	1409
tt0015225	6.4	14
tt0015228	6.2	179
tt0015229	5.8	38
tt0015230	5.6	20
tt0015232	6.9	46
tt0015233	5.8	10
tt0015234	7.0	15
tt0015239	6.6	36
tt0015240	5.3	10
tt0015241	4.9	16
tt0015243	4.8	11
tt0015245	5.8	83
tt0015248	6.1	29
tt0015249	5.3	17
tt0015253	5.9	120
tt0015256	7.7	15
tt0015258	6.1	34
tt0015263	6.2	71
tt0015268	7.2	554
tt0015270	6.4	42
tt0015271	5.0	10
tt0015272	6.2	18
tt0015273	6.5	15
tt0015284	6.4	105
tt0015285	6.3	27
tt0015287	6.1	17
tt0015288	8.2	10
tt0015289	6.0	264
tt0015290	8.1	16
tt0015294	7.4	33
tt0015295	4.6	7
tt0015299	7.4	38
tt0015310	7.1	700
tt0015311	5.7	17
tt0015312	6.3	276
tt0015313	6.1	50
tt0015318	6.8	14
tt0015322	5.3	35
tt0015324	8.2	62817
tt0015329	5.2	235
tt0015331	6.6	124
tt0015332	5.0	18
tt0015338	6.4	16
tt0015339	5.7	122
tt0015342	5.7	114
tt0015343	5.8	255
tt0015344	4.6	12
tt0015347	6.4	29
tt0015349	7.5	81
tt0015352	7.3	11
tt0015353	5.7	21
tt0015354	6.1	16
tt0015355	4.4	36
tt0015356	3.9	23
tt0015357	5.4	12
tt0015361	7.6	9149
tt0015364	6.3	18
tt0015375	4.9	19
tt0015376	6.9	31
tt0015377	5.5	80
tt0015378	6.5	134
tt0015384	6.0	1538
tt0015389	3.1	33
tt0015390	5.7	114
tt0015391	3.0	25
tt0015393	7.8	12
tt0015394	4.3	23
tt0015399	6.6	21
tt0015400	7.7	7410
tt0015404	4.5	19
tt0015407	6.1	14
tt0015408	6.5	17
tt0015409	6.5	322
tt0015410	6.8	14
tt0015411	5.8	18
tt0015412	3.4	30
tt0015413	6.5	25
tt0015414	5.4	17
tt0015417	6.3	8
tt0015419	5.6	21
tt0015423	7.1	23
tt0015426	2.2	25
tt0015431	6.7	208
tt0015433	6.2	29
tt0015442	7.3	16
tt0015443	6.2	29
tt0015444	6.5	24
tt0015445	2.6	16
tt0015449	4.3	18
tt0015451	7.5	23
tt0015452	7.2	80
tt0015453	4.6	28
tt0015454	5.6	36
tt0015456	7.2	71
tt0015457	5.4	69
tt0015460	4.3	28
tt0015465	7.1	24
tt0015466	6.0	32
tt0015467	8.1	20
tt0015469	7.0	14
tt0015471	7.6	20
tt0015477	5.6	317
tt0015484	4.6	14
tt0015491	6.6	46
tt0015492	6.6	62
tt0015493	6.0	272
tt0015494	7.2	33
tt0015495	7.1	16
tt0015498	6.7	580
tt0015499	6.1	22
tt0015500	6.3	427
tt0015501	4.8	21
tt0015504	5.5	39
tt0015505	3.2	25
tt0015508	6.9	92
tt0015518	6.4	165
tt0015520	1.2	17
tt0015522	5.9	107
tt0015524	6.0	81
tt0015526	6.5	56
tt0015532	7.8	7402
tt0015533	6.4	30
tt0015535	5.5	27
tt0015537	5.5	25
tt0015539	2.2	22
tt0015542	4.8	46
tt0015543	5.8	37
tt0015547	6.4	42
tt0015551	4.6	192
tt0015552	4.6	185
tt0015553	4.9	237
tt0015554	4.4	143
tt0015555	4.7	170
tt0015556	4.1	148
tt0015557	5.8	47
tt0015558	5.2	245
tt0015559	5.0	125
tt0015560	5.1	278
tt0015561	4.9	159
tt0015562	5.2	221
tt0015563	5.7	351
tt0015564	4.9	269
tt0015569	5.0	68
tt0015570	6.0	41
tt0015572	7.2	23
tt0015573	5.7	23
tt0015577	6.7	90
tt0015579	3.9	24
tt0015589	6.1	26
tt0015592	6.6	159
tt0015595	6.4	10
tt0015600	6.3	15
tt0015602	5.1	19
tt0015605	6.6	16
tt0015606	7.0	14
tt0015612	6.0	97
tt0015613	5.0	11
tt0015616	6.6	29
tt0015617	6.9	28
tt0015620	6.0	23
tt0015621	6.4	51
tt0015623	6.0	18
tt0015624	7.9	7624
tt0015626	7.0	19
tt0015627	6.2	57
tt0015632	6.6	91
tt0015634	6.2	1273
tt0015635	6.3	91
tt0015638	6.1	24
tt0015639	5.9	37
tt0015643	7.9	219
tt0015644	6.4	15
tt0015648	7.9	63593
tt0015653	4.2	26
tt0015657	6.0	80
tt0015661	5.3	16
tt0015662	6.3	86
tt0015663	6.4	37
tt0015665	7.6	14
tt0015669	5.5	81
tt0015670	7.2	99
tt0015671	5.0	10
tt0015673	7.1	1544
tt0015680	5.9	8
tt0015681	5.0	12
tt0015682	7.4	13
tt0015684	6.4	742
tt0015686	6.1	95
tt0015687	6.5	458
tt0015688	6.6	25
tt0015689	3.7	23
tt0015690	5.5	15
tt0015691	5.9	74
tt0015693	6.4	800
tt0015694	5.3	21
tt0015700	6.8	66
tt0015702	6.6	91
tt0015713	6.1	29
tt0015714	6.2	38
tt0015716	6.2	23
tt0015719	5.3	13
tt0015720	4.6	23
tt0015722	5.4	24
tt0015724	6.3	32
tt0015727	6.6	49
tt0015728	7.7	20
tt0015730	6.4	18
tt0015735	7.5	41
tt0015738	7.0	26
tt0015739	6.7	38
tt0015740	6.0	51
tt0015742	7.0	19
tt0015745	7.0	40
tt0015746	4.7	22
tt0015749	4.8	39
tt0015750	5.9	115
tt0015751	6.1	25
tt0015756	6.0	18
tt0015758	6.8	601
tt0015763	6.3	439
tt0015765	6.6	27
tt0015766	6.3	49
tt0015768	7.0	2531
tt0015770	6.4	26
tt0015771	6.1	46
tt0015772	6.6	2413
tt0015773	5.8	15
tt0015775	7.3	27
tt0015776	5.6	18
tt0015777	5.6	18
tt0015778	7.0	42
tt0015781	5.0	16
tt0015784	6.8	16
tt0015794	6.4	242
tt0015799	5.6	84
tt0015800	6.0	94
tt0015801	7.0	468
tt0015802	5.4	35
tt0015809	6.3	14
tt0015810	6.8	43
tt0015811	3.4	59
tt0015813	5.9	23
tt0015814	6.8	20
tt0015816	6.6	20
tt0015820	6.2	28
tt0015824	5.8	7
tt0015831	6.5	28
tt0015840	6.1	117
tt0015841	7.5	6374
tt0015842	7.0	1803
tt0015844	6.1	14
tt0015847	5.8	164
tt0015851	6.1	21
tt0015852	6.5	31
tt0015856	2.1	20
tt0015858	6.5	14
tt0015859	5.6	22
tt0015861	6.6	663
tt0015863	7.1	5345
tt0015864	8.1	124930
tt0015866	6.9	24
tt0015867	6.8	50
tt0015872	7.0	210
tt0015873	7.7	1258
tt0015875	5.9	27
tt0015881	8.0	11288
tt0015882	5.7	45
tt0015883	6.8	298
tt0015888	5.5	98
tt0015895	3.8	13
tt0015900	5.7	39
tt0015901	4.1	26
tt0015902	5.9	21
tt0015903	5.1	34
tt0015906	7.2	57
tt0015907	6.2	12
tt0015909	6.9	209
tt0015916	6.6	228
tt0015917	6.1	19
tt0015918	7.6	49
tt0015919	6.4	18
tt0015921	7.3	200
tt0015924	6.6	26
tt0015926	6.3	15
tt0015927	8.8	18
tt0015929	5.7	32
tt0015930	5.5	51
tt0015935	6.5	174
tt0015937	7.9	27
tt0015939	2.3	23
tt0015947	6.7	70
tt0015948	6.8	203
tt0015950	5.4	33
tt0015951	2.0	44
tt0015953	5.8	384
tt0015954	6.9	29
tt0015956	6.6	286
tt0015958	6.7	18
tt0015959	6.0	182
tt0015961	5.5	26
tt0015963	6.4	42
tt0015965	5.5	16
tt0015968	7.1	23
tt0015972	7.0	29
tt0015973	6.1	241
tt0015975	7.8	16
tt0015976	6.7	62
tt0015977	6.2	293
tt0015979	6.2	96
tt0015980	7.4	26
tt0015981	5.7	19
tt0015985	6.5	14
tt0015987	7.3	63
tt0015988	7.1	56
tt0015989	7.6	21
tt0015990	7.0	80
tt0015992	6.0	77
tt0015993	7.6	24
tt0015994	7.1	44
tt0015995	6.4	20
tt0015996	6.2	36
tt0015997	6.8	21
tt0015998	6.4	31
tt0016002	7.0	15
tt0016004	7.2	1473
tt0016005	6.7	835
tt0016006	6.6	182
tt0016008	6.3	48
tt0016011	7.0	16
tt0016013	7.2	607
tt0016017	7.7	14
tt0016021	5.7	15
tt0016022	6.0	175
tt0016023	6.6	571
tt0016027	7.2	25
tt0016028	6.8	1101
tt0016029	7.0	1997
tt0016030	7.8	15
tt0016031	6.1	36
tt0016032	6.0	26
tt0016033	6.4	11
tt0016034	6.8	23
tt0016037	5.3	54
tt0016038	6.3	56
tt0016039	6.9	6223
tt0016042	5.9	25
tt0016049	6.1	147
tt0016051	6.6	51
tt0016052	5.6	34
tt0016053	6.1	82
tt0016060	5.4	43
tt0016061	5.6	16
tt0016063	6.5	56
tt0016064	6.3	42
tt0016065	5.2	58
tt0016066	5.3	16
tt0016069	6.2	24
tt0016073	6.0	16
tt0016076	4.2	25
tt0016082	7.2	14
tt0016083	5.8	19
tt0016084	6.7	63
tt0016085	5.4	72
tt0016094	6.1	40
tt0016096	7.1	155
tt0016097	6.1	29
tt0016104	7.2	2691
tt0016106	6.7	64
tt0016107	5.7	103
tt0016109	5.1	63
tt0016112	7.4	101
tt0016114	6.3	74
tt0016115	5.6	25
tt0016123	6.2	1454
tt0016129	6.0	161
tt0016134	5.8	28
tt0016140	5.9	23
tt0016142	6.7	556
tt0016145	7.2	10
tt0016147	6.1	90
tt0016150	6.7	17
tt0016156	7.0	54
tt0016159	6.0	13
tt0016163	7.3	63
tt0016167	6.4	18
tt0016170	5.6	25
tt0016172	6.0	103
tt0016174	2.3	192
tt0016184	1.8	184
tt0016185	7.0	528
tt0016186	6.5	26
tt0016192	6.9	15
tt0016193	5.0	13
tt0016194	6.6	26
tt0016195	7.6	39
tt0016196	5.2	8
tt0016198	5.7	42
tt0016201	6.1	283
tt0016202	6.5	20
tt0016205	7.0	203
tt0016207	7.4	14
tt0016212	6.1	69
tt0016213	7.6	24
tt0016214	5.6	26
tt0016218	4.9	26
tt0016220	7.5	21302
tt0016222	6.1	121
tt0016223	5.6	16
tt0016225	6.5	75
tt0016226	5.9	408
tt0016230	5.8	3091
tt0016231	6.0	34
tt0016232	7.2	342
tt0016234	5.5	24
tt0016235	5.9	96
tt0016237	6.2	55
tt0016238	6.3	39
tt0016240	6.4	200
tt0016241	5.2	289
tt0016245	5.0	97
tt0016246	7.1	48
tt0016251	5.2	220
tt0016258	7.0	418
tt0016259	6.2	31
tt0016260	7.8	13
tt0016266	4.8	15
tt0016268	7.3	81
tt0016275	6.2	13
tt0016276	6.5	411
tt0016283	6.9	79
tt0016284	6.1	29
tt0016286	6.4	30
tt0016288	6.3	259
tt0016294	6.3	192
tt0016295	6.7	12
tt0016297	6.0	13
tt0016300	6.6	26
tt0016301	7.4	28
tt0016305	6.1	25
tt0016307	6.9	23
tt0016308	6.6	620
tt0016309	5.8	315
tt0016310	6.6	469
tt0016319	5.5	16
tt0016323	6.1	28
tt0016324	4.4	25
tt0016325	6.6	69
tt0016328	6.6	21
tt0016332	7.8	12511
tt0016333	5.5	21
tt0016334	6.0	45
tt0016338	5.5	180
tt0016341	6.4	17
tt0016343	5.4	19
tt0016345	6.7	34
tt0016346	7.2	123
tt0016351	6.2	26
tt0016358	2.1	185
tt0016359	5.7	128
tt0016361	6.9	133
tt0016364	5.4	76
tt0016367	5.8	41
tt0016368	6.5	34
tt0016370	5.9	12
tt0016373	5.6	102
tt0016374	4.2	34
tt0016375	5.9	222
tt0016377	6.0	138
tt0016379	5.1	21
tt0016382	7.2	23
tt0016384	5.7	98
tt0016389	5.5	22
tt0016390	7.8	134
tt0016392	6.3	537
tt0016394	6.8	1148
tt0016395	7.3	450
tt0016396	6.5	19
tt0016399	5.7	37
tt0016400	7.3	39
tt0016403	6.2	42
tt0016406	6.8	16
tt0016408	4.6	15
tt0016409	6.2	57
tt0016412	6.4	15
tt0016417	4.5	59
tt0016420	5.8	38
tt0016421	6.0	15
tt0016422	7.0	12
tt0016424	5.2	16
tt0016430	6.2	34
tt0016432	6.6	17
tt0016433	4.3	19
tt0016434	6.8	10
tt0016435	6.8	17
tt0016438	6.7	28
tt0016439	6.4	267
tt0016446	7.6	117
tt0016449	5.2	23
tt0016453	5.9	21
tt0016461	6.6	732
tt0016462	6.2	12
tt0016463	5.8	53
tt0016467	6.0	22
tt0016468	5.4	29
tt0016469	5.9	160
tt0016471	6.6	95
tt0016473	7.1	2424
tt0016477	6.8	20
tt0016478	6.4	70
tt0016480	6.9	383
tt0016481	7.4	1494
tt0016487	7.0	100
tt0016491	7.6	980
tt0016493	6.6	275
tt0016497	6.3	36
tt0016499	6.2	37
tt0016500	5.1	60
tt0016501	6.6	16
tt0016507	4.9	18
tt0016508	6.8	14
tt0016515	4.6	28
tt0016518	5.8	24
tt0016521	7.0	37
tt0016523	7.4	17
tt0016524	6.1	44
tt0016526	7.1	83
tt0016530	5.9	41
tt0016532	5.0	25
tt0016533	5.6	25
tt0016534	6.6	101
tt0016535	1.0	23
tt0016537	6.1	15
tt0016541	7.1	75
tt0016544	4.9	1865
tt0016545	5.4	394
tt0016546	6.8	14
tt0016548	6.7	199
tt0016550	6.3	108
tt0016553	6.6	22
tt0016558	6.5	28
tt0016559	6.8	167
tt0016560	5.6	689
tt0016561	7.0	12
tt0016563	6.7	178
tt0016564	7.0	43
tt0016569	5.8	14
tt0016570	5.6	33
tt0016573	5.2	25
tt0016575	6.3	41
tt0016580	6.3	32
tt0016581	5.5	34
tt0016582	5.5	106
tt0016583	5.1	227
tt0016584	5.7	27
tt0016585	5.3	241
tt0016586	4.8	162
tt0016587	4.9	168
tt0016588	6.4	32
tt0016589	5.3	257
tt0016590	5.5	69
tt0016591	5.1	176
tt0016592	6.0	31
tt0016593	5.4	314
tt0016594	4.9	209
tt0016595	5.9	37
tt0016597	6.8	22
tt0016598	5.9	31
tt0016600	5.1	435
tt0016601	7.3	20
tt0016603	6.8	59
tt0016607	6.2	50
tt0016615	5.7	31
tt0016618	5.7	18
tt0016621	5.5	10
tt0016623	7.0	22
tt0016624	5.6	9
tt0016627	7.1	1370
tt0016628	7.3	29
tt0016629	6.5	991
tt0016630	7.0	4227
tt0016632	6.3	172
tt0016634	7.0	532
tt0016635	7.3	17
tt0016638	6.1	65
tt0016639	6.5	149
tt0016640	6.4	554
tt0016641	7.8	8209
tt0016642	7.0	20
tt0016643	6.2	314
tt0016646	6.7	687
tt0016650	5.5	19
tt0016651	6.4	11
tt0016653	5.2	28
tt0016654	7.0	2277
tt0016655	6.7	961
tt0016658	4.0	35
tt0016659	2.2	28
tt0016660	6.2	49
tt0016662	6.5	30
tt0016664	5.6	231
tt0016666	5.2	25
tt0016669	7.2	1744
tt0016670	6.6	13
tt0016672	5.4	734
tt0016673	6.6	17
tt0016675	6.2	28
tt0016676	5.0	30
tt0016677	7.5	22
tt0016679	5.6	23
tt0016685	6.2	20
tt0016687	6.4	17
tt0016689	6.2	23
tt0016690	6.2	1557
tt0016691	6.8	150
tt0016692	6.3	35
tt0016693	6.8	19
tt0016694	6.9	24
tt0016695	5.8	27
tt0016696	7.0	37
tt0016703	7.7	23
tt0016706	7.3	55
tt0016709	6.7	112
tt0016710	5.2	19
tt0016713	2.1	25
tt0016715	4.9	29
tt0016716	4.3	44
tt0016719	6.0	25
tt0016722	4.0	8
tt0016724	6.7	22
tt0016726	6.5	118
tt0016730	6.2	128
tt0016732	6.2	22
tt0016733	6.1	20
tt0016734	7.1	31
tt0016743	6.0	23
tt0016745	6.7	30
tt0016747	6.5	311
tt0016749	5.8	56
tt0016751	7.3	107
tt0016755	5.6	7
tt0016762	6.7	224
tt0016766	5.9	24
tt0016768	5.4	29
tt0016770	7.3	27
tt0016772	4.9	15
tt0016775	5.2	14
tt0016776	6.2	27
tt0016778	6.8	23
tt0016781	5.1	17
tt0016782	5.8	70
tt0016783	6.7	209
tt0016784	5.4	20
tt0016787	7.1	47
tt0016794	5.8	52
tt0016796	5.0	14
tt0016800	7.3	58
tt0016801	7.0	221
tt0016804	7.0	1008
tt0016806	7.4	25
tt0016807	5.9	22
tt0016808	6.2	16
tt0016812	6.4	126
tt0016814	7.0	13
tt0016815	5.0	36
tt0016820	6.6	351
tt0016822	7.0	1129
tt0016823	6.4	25
tt0016825	5.9	22
tt0016827	7.2	141
tt0016832	7.1	564
tt0016833	5.9	29
tt0016834	7.0	16
tt0016835	7.4	62
tt0016841	5.8	18
tt0016843	6.3	9
tt0016844	7.0	37
tt0016845	6.7	115
tt0016846	6.9	30
tt0016847	8.1	17622
tt0016848	5.5	42
tt0016850	5.6	80
tt0016851	6.3	209
tt0016854	6.1	339
tt0016855	6.4	17
tt0016858	6.3	24
tt0016860	5.8	23
tt0016865	5.6	25
tt0016867	5.6	24
tt0016871	6.1	846
tt0016873	5.3	23
tt0016874	7.5	74
tt0016875	7.4	33
tt0016878	5.4	23
tt0016880	6.7	18
tt0016881	6.9	31
tt0016884	7.6	4819
tt0016885	6.7	72
tt0016886	7.1	23
tt0016888	6.2	29
tt0016889	5.8	11
tt0016891	6.2	20
tt0016893	6.8	22
tt0016894	7.4	22
tt0016895	7.5	2067
tt0016897	5.6	11
tt0016901	6.2	17
tt0016902	6.2	33
tt0016903	5.4	691
tt0016904	6.4	23
tt0016906	5.2	25
tt0016910	6.1	34
tt0016912	6.7	24
tt0016914	6.8	858
tt0016915	6.3	92
tt0016916	4.9	32
tt0016917	5.7	105
tt0016920	5.8	10
tt0016921	7.3	20
tt0016923	5.6	17
tt0016925	5.3	23
tt0016926	4.8	18
tt0016930	4.8	44
tt0016935	6.8	75
tt0016939	6.3	430
tt0016940	7.6	25
tt0016943	5.6	16
tt0016946	3.0	27
tt0016947	6.5	327
tt0016948	7.7	24
tt0016949	6.3	23
tt0016950	5.7	23
tt0016953	6.6	1043
tt0016958	6.2	15
tt0016959	6.8	27
tt0016961	4.7	16
tt0016963	3.8	34
tt0016964	6.2	27
tt0016967	6.2	14
tt0016970	4.4	6
tt0016971	5.8	190
tt0016972	6.4	50
tt0016974	5.7	83
tt0016981	5.4	30
tt0016983	5.2	14
tt0016984	7.2	20
tt0016988	5.9	80
tt0016989	6.2	51
tt0016999	6.9	114
tt0017000	6.3	24
tt0017001	2.2	27
tt0017003	6.5	111
tt0017004	6.4	360
tt0017007	6.4	210
tt0017009	7.0	16
tt0017010	6.8	365
tt0017013	3.3	61
tt0017014	7.9	116
tt0017017	6.0	18
tt0017020	7.0	12
tt0017022	6.3	16
tt0017023	6.8	16
tt0017025	7.2	141
tt0017027	6.8	21
tt0017028	6.9	237
tt0017029	6.8	473
tt0017033	7.0	108
tt0017035	7.6	39
tt0017036	7.1	30
tt0017037	6.7	37
tt0017039	7.1	14
tt0017040	7.1	58
tt0017041	7.4	44
tt0017042	7.9	51
tt0017043	5.7	13
tt0017045	6.5	62
tt0017046	6.7	20
tt0017047	7.2	29
tt0017048	7.3	5037
tt0017049	6.1	33
tt0017053	6.3	44
tt0017056	2.9	36
tt0017060	6.3	24
tt0017061	5.8	19
tt0017062	5.6	46
tt0017063	6.9	32
tt0017067	7.8	30
tt0017071	2.6	39
tt0017072	6.6	10
tt0017074	5.7	21
tt0017075	7.3	14405
tt0017077	6.9	24
tt0017078	6.6	202
tt0017079	6.2	27
tt0017080	5.6	43
tt0017082	6.2	293
tt0017085	5.4	21
tt0017089	5.0	74
tt0017090	7.1	7
tt0017092	7.2	14
tt0017096	6.8	674
tt0017097	5.4	63
tt0017098	6.0	94
tt0017099	6.4	32
tt0017100	6.6	50
tt0017103	6.8	928
tt0017104	3.5	16
tt0017105	6.2	14
tt0017107	7.7	19
tt0017112	6.4	27
tt0017113	6.2	14
tt0017115	6.9	25
tt0017117	6.7	27
tt0017118	5.9	79
tt0017119	6.8	482
tt0017120	6.8	430
tt0017121	5.3	18
tt0017122	6.6	19
tt0017124	5.8	24
tt0017125	6.9	17
tt0017127	6.0	25
tt0017128	7.4	3212
tt0017129	5.9	11
tt0017130	6.2	81
tt0017132	7.4	30
tt0017133	7.6	14
tt0017136	8.3	195592
tt0017137	7.2	139
tt0017139	5.2	167
tt0017141	5.6	25
tt0017142	6.9	19
tt0017143	5.5	38
tt0017151	4.4	11
tt0017158	6.2	28
tt0017159	6.9	363
tt0017161	4.0	31
tt0017162	6.8	794
tt0017165	7.2	19
tt0017179	5.4	25
tt0017180	5.8	14
tt0017181	6.6	16
tt0017184	5.7	197
tt0017187	5.9	109
tt0017195	6.9	162
tt0017196	6.6	1014
tt0017197	6.0	12
tt0017198	6.1	270
tt0017199	7.0	26
tt0017201	6.8	53
tt0017202	5.6	94
tt0017204	6.4	144
tt0017205	7.0	59
tt0017207	6.6	13
tt0017210	6.3	31
tt0017212	6.2	40
tt0017213	8.6	27
tt0017214	7.1	384
tt0017215	6.2	20
tt0017217	7.1	26
tt0017218	5.8	61
tt0017222	6.2	26
tt0017226	6.9	334
tt0017227	4.8	20
tt0017229	6.3	16
tt0017231	5.8	193
tt0017233	6.9	37
tt0017234	5.2	17
tt0017235	5.4	19
tt0017242	7.3	49
tt0017243	5.2	25
tt0017244	6.2	22
tt0017246	6.5	29
tt0017248	7.1	12
tt0017251	3.3	203
tt0017252	5.7	41
tt0017253	2.5	17
tt0017254	5.6	21
tt0017259	6.9	26
tt0017261	6.5	38
tt0017265	5.5	28
tt0017266	5.8	27
tt0017267	5.5	22
tt0017268	5.6	277
tt0017269	6.2	37
tt0017271	7.6	1293
tt0017272	6.8	46
tt0017279	6.7	37
tt0017280	6.0	57
tt0017291	5.8	41
tt0017292	6.6	139
tt0017293	7.0	202
tt0017300	7.3	30
tt0017304	5.8	23
tt0017305	6.7	110
tt0017307	6.7	18
tt0017309	5.1	54
tt0017311	7.0	80
tt0017316	7.3	35
tt0017321	4.8	37
tt0017324	5.4	18
tt0017325	7.0	23
tt0017326	6.7	33
tt0017327	5.2	19
tt0017328	6.7	63
tt0017329	6.3	267
tt0017330	5.1	23
tt0017335	5.2	16
tt0017336	7.0	13
tt0017338	6.0	140
tt0017339	4.6	25
tt0017340	4.2	35
tt0017346	8.8	12
tt0017347	6.3	367
tt0017349	4.6	15
tt0017350	7.6	2084
tt0017353	5.9	27
tt0017354	6.3	229
tt0017355	5.3	73
tt0017356	5.3	23
tt0017357	6.6	7
tt0017358	3.0	22
tt0017366	6.1	26
tt0017367	7.4	29
tt0017372	6.5	266
tt0017374	6.1	228
tt0017376	7.2	638
tt0017378	6.6	432
tt0017379	7.0	20
tt0017380	6.6	77
tt0017382	6.7	356
tt0017384	5.4	26
tt0017385	6.4	46
tt0017386	3.1	29
tt0017388	5.7	21
tt0017393	8.0	23
tt0017399	5.6	40
tt0017400	6.3	23
tt0017401	7.0	229
tt0017405	6.0	685
tt0017406	6.0	25
tt0017408	5.8	24
tt0017409	7.1	858
tt0017410	6.5	256
tt0017411	6.9	25
tt0017414	7.3	103
tt0017416	6.6	2209
tt0017418	6.9	181
tt0017419	6.2	325
tt0017421	6.2	35
tt0017422	6.6	25
tt0017423	7.3	1601
tt0017431	6.4	22
tt0017432	5.8	109
tt0017433	5.5	44
tt0017437	6.6	1034
tt0017438	6.9	829
tt0017441	5.9	25
tt0017442	6.2	28
tt0017443	7.7	15
tt0017448	7.1	2857
tt0017449	6.9	1423
tt0017451	4.6	40
tt0017454	6.4	19
tt0017455	8.0	17
tt0017457	7.7	90
tt0017462	5.2	55
tt0017463	7.5	1624
tt0017465	6.1	33
tt0017470	6.5	14
tt0017472	6.2	20
tt0017476	5.5	25
tt0017477	6.1	27
tt0017479	7.3	39
tt0017480	6.9	955
tt0017483	6.3	840
tt0017486	5.7	24
tt0017492	6.7	108
tt0017493	5.8	25
tt0017496	7.8	15
tt0017498	7.1	80
tt0017502	6.6	25
tt0017504	5.1	26
tt0017505	5.7	27
tt0017506	6.9	90
tt0017507	5.3	23
tt0017508	6.9	115
tt0017513	6.1	35
tt0017515	6.5	19
tt0017516	6.5	10
tt0017518	6.5	26
tt0017519	6.6	187
tt0017523	5.2	18
tt0017525	5.9	123
tt0017526	6.4	55
tt0017527	4.9	19
tt0017530	6.0	22
tt0017531	7.0	170
tt0017532	5.6	53
tt0017533	4.2	20
tt0017534	6.6	2012
tt0017537	4.7	128
tt0017539	6.6	159
tt0017540	6.8	508
tt0017541	6.1	42
tt0017544	5.4	26
tt0017545	4.8	30
tt0017548	3.4	37
tt0017551	6.8	17
tt0017553	3.3	29
tt0017554	5.9	31
tt0017555	6.1	19
tt0017557	5.9	23
tt0017558	6.3	26
tt0017560	7.2	129
tt0017562	7.2	37
tt0017566	2.4	29
tt0017567	6.9	1021
tt0017568	6.2	15
tt0017569	5.0	25
tt0017578	7.1	83
tt0017580	7.0	16
tt0017584	6.7	180
tt0017585	6.3	92
tt0017586	7.3	63
tt0017587	5.8	15
tt0017588	3.8	31
tt0017593	7.3	90
tt0017594	6.3	42
tt0017595	6.5	14
tt0017599	7.4	24
tt0017600	6.6	28
tt0017601	5.8	25
tt0017602	5.5	49
tt0017603	5.8	24
tt0017604	5.7	80
tt0017605	6.1	27
tt0017606	6.6	31
tt0017607	5.6	25
tt0017608	5.7	27
tt0017609	4.9	248
tt0017610	5.3	35
tt0017611	6.6	27
tt0017612	4.3	135
tt0017613	6.1	26
tt0017614	6.3	27
tt0017615	6.7	26
tt0017616	6.1	24
tt0017618	6.1	648
tt0017619	8.6	376
tt0017621	6.2	475
tt0017623	5.9	90
tt0017626	7.0	63
tt0017630	6.6	13
tt0017632	6.7	564
tt0017633	7.0	8
tt0017634	6.3	42
tt0017637	7.1	43
tt0017645	6.0	7
tt0017652	7.3	28
tt0017653	7.1	411
tt0017655	4.8	27
tt0017656	1.7	20
tt0017660	6.3	32
tt0017662	7.0	268
tt0017663	6.6	14
tt0017664	7.1	1595
tt0017667	7.0	958
tt0017668	7.6	5008
tt0017671	6.0	23
